respondent_id,h1n1_vaccine,seasonal_vaccine
29283,0.18055555555555555,0.7116788321167883
29284,0.06944444444444445,0.20072992700729927
29285,0.09375,0.6240875912408759
29286,0.3194444444444444,0.4343065693430657
29287,0.06944444444444445,0.2737226277372263
29288,0.3263888888888889,0.7153284671532847
29289,0.7430555555555556,0.9087591240875912
29290,0.07291666666666667,0.18248175182481752
29291,0.0763888888888889,0.21897810218978103
29292,0.6770833333333334,0.8613138686131386
29293,0.05555555555555555,0.39416058394160586
29294,0.1875,0.33211678832116787
29295,0.6944444444444444,0.8941605839416058
29296,0.041666666666666664,0.6934306569343066
29297,0.5208333333333334,0.7956204379562044
29298,0.1111111111111111,0.38321167883211676
29299,0.4097222222222222,0.7408759124087592
29300,0.052083333333333336,0.4233576642335766
29301,0.041666666666666664,0.2591240875912409
29302,0.3715277777777778,0.7299270072992701
29303,0.4166666666666667,0.45255474452554745
29304,0.14583333333333334,0.5255474452554745
29305,0.04513888888888889,0.16058394160583941
29306,0.08680555555555555,0.31386861313868614
29307,0.1597222222222222,0.5693430656934306
29308,0.3159722222222222,0.48905109489051096
29309,0.2152777777777778,0.7372262773722628
29310,0.10416666666666667,0.948905109489051
29311,0.08333333333333333,0.6094890510948905
29312,0.03125,0.08029197080291971
29313,0.7222222222222222,0.7700729927007299
29314,0.017361111111111112,0.043795620437956206
29315,0.024305555555555556,0.06569343065693431
29316,0.0625,0.22262773722627738
29317,0.1527777777777778,0.5109489051094891
29318,0.5763888888888888,0.6751824817518248
29319,0.1423611111111111,0.5912408759124088
29320,0.125,0.7007299270072993
29321,0.1875,0.36496350364963503
29322,0.0763888888888889,0.13138686131386862
29323,0.020833333333333332,0.021897810218978103
29324,0.6041666666666666,0.8759124087591241
29325,0.8402777777777778,0.9452554744525548
29326,0.15625,0.6131386861313869
29327,0.13194444444444445,0.5583941605839416
29328,0.5729166666666666,0.6678832116788321
29329,0.2326388888888889,0.6751824817518248
29330,0.08680555555555555,0.3467153284671533
29331,0.04861111111111111,0.3722627737226277
29332,0.027777777777777776,0.13138686131386862
29333,0.08680555555555555,0.17883211678832117
29334,0.28125,0.17518248175182483
29335,0.027777777777777776,0.15328467153284672
29336,0.059027777777777776,0.2846715328467153
29337,0.0763888888888889,0.23357664233576642
29338,0.1423611111111111,0.2737226277372263
29339,0.04513888888888889,0.2737226277372263
29340,0.027777777777777776,0.6861313868613139
29341,0.13541666666666666,0.28832116788321166
29342,0.2361111111111111,0.7043795620437956
29343,0.5034722222222222,0.6824817518248175
29344,0.09027777777777778,0.13138686131386862
29345,0.4027777777777778,0.6167883211678832
29346,0.04861111111111111,0.09124087591240876
29347,0.3993055555555556,0.6313868613138686
29348,0.2708333333333333,0.7153284671532847
29349,0.07291666666666667,0.20802919708029197
29350,0.15625,0.2846715328467153
29351,0.11805555555555555,0.10583941605839416
29352,0.1076388888888889,0.48905109489051096
29353,0.04861111111111111,0.12408759124087591
29354,0.10069444444444445,0.15693430656934307
29355,0.020833333333333332,0.0948905109489051
29356,0.006944444444444444,0.12408759124087591
29357,0.6111111111111112,0.7883211678832117
29358,0.5659722222222222,0.7992700729927007
29359,0.06944444444444445,0.2116788321167883
29360,0.013888888888888888,0.06204379562043796
29361,0.03125,0.145985401459854
29362,0.09375,0.6094890510948905
29363,0.11458333333333333,0.145985401459854
29364,0.3958333333333333,0.7335766423357665
29365,0.2743055555555556,0.45985401459854014
29366,0.0798611111111111,0.20072992700729927
29367,0.04513888888888889,0.22627737226277372
29368,0.07291666666666667,0.25547445255474455
29369,0.059027777777777776,0.5547445255474452
29370,0.4756944444444444,0.5948905109489051
29371,0.6875,0.8832116788321168
29372,0.13541666666666666,0.7372262773722628
29373,0.2847222222222222,0.49635036496350365
29374,0.20833333333333334,0.23357664233576642
29375,0.4270833333333333,0.7700729927007299
29376,0.1423611111111111,0.4635036496350365
29377,0.11805555555555555,0.16058394160583941
29378,0.4166666666666667,0.2591240875912409
29379,0.5034722222222222,0.7481751824817519
29380,0.13541666666666666,0.6386861313868614
29381,0.7534722222222222,0.8613138686131386
29382,0.4340277777777778,0.27007299270072993
29383,0.8472222222222222,0.9379562043795621
29384,0.6701388888888888,0.7481751824817519
29385,0.4340277777777778,0.7992700729927007
29386,0.15625,0.5218978102189781
29387,0.1284722222222222,0.718978102189781
29388,0.12152777777777778,0.48175182481751827
29389,0.010416666666666666,0.072992700729927
29390,0.041666666666666664,0.8795620437956204
29391,0.1527777777777778,0.4197080291970803
29392,0.6979166666666666,0.8722627737226277
29393,0.8888888888888888,0.9416058394160584
29394,0.052083333333333336,0.5583941605839416
29395,0.034722222222222224,0.2773722627737226
29396,0.1909722222222222,0.24452554744525548
29397,0.2986111111111111,0.4854014598540146
29398,0.13194444444444445,0.8540145985401459
29399,0.07291666666666667,0.18613138686131386
29400,0.09722222222222222,0.12408759124087591
29401,0.4479166666666667,0.8138686131386861
29402,0.3680555555555556,0.8211678832116789
29403,0.28125,0.5
29404,0.2777777777777778,0.5364963503649635
29405,0.041666666666666664,0.1678832116788321
29406,0.052083333333333336,0.6423357664233577
29407,0.6215277777777778,0.8211678832116789
29408,0.0625,0.5766423357664233
29409,0.8020833333333334,0.9306569343065694
29410,0.03125,0.145985401459854
29411,0.8888888888888888,0.9051094890510949
29412,0.13541666666666666,0.6861313868613139
29413,0.041666666666666664,0.06934306569343066
29414,0.19444444444444445,0.8102189781021898
29415,0.7361111111111112,0.8102189781021898
29416,0.2708333333333333,0.5547445255474452
29417,0.06597222222222222,0.6131386861313869
29418,0.6076388888888888,0.8613138686131386
29419,0.9097222222222222,0.9562043795620438
29420,0.1909722222222222,0.4197080291970803
29421,0.2986111111111111,0.5437956204379562
29422,0.04861111111111111,0.6021897810218978
29423,0.2013888888888889,0.7408759124087592
29424,0.7013888888888888,0.5912408759124088
29425,0.21875,0.551094890510949
29426,0.7986111111111112,0.718978102189781
29427,0.5138888888888888,0.7956204379562044
29428,0.09375,0.11678832116788321
29429,0.1076388888888889,0.9087591240875912
29430,0.05555555555555555,0.583941605839416
29431,0.10069444444444445,0.6094890510948905
29432,0.21875,0.8832116788321168
29433,0.5034722222222222,0.7773722627737226
29434,0.1875,0.1897810218978102
29435,0.05555555555555555,0.7700729927007299
29436,0.09375,0.17883211678832117
29437,0.5486111111111112,0.9306569343065694
29438,0.15625,0.6240875912408759
29439,0.17708333333333334,0.20437956204379562
29440,0.0798611111111111,0.864963503649635
29441,0.1284722222222222,0.7299270072992701
29442,0.8576388888888888,0.8978102189781022
29443,0.052083333333333336,0.22262773722627738
29444,0.8368055555555556,0.8795620437956204
29445,0.20833333333333334,0.7445255474452555
29446,0.21180555555555555,0.2737226277372263
29447,0.1736111111111111,0.5328467153284672
29448,0.04861111111111111,0.08029197080291971
29449,0.10416666666666667,0.27007299270072993
29450,0.03125,0.9452554744525548
29451,0.19791666666666666,0.36496350364963503
29452,0.1736111111111111,0.4233576642335766
29453,0.0763888888888889,0.8905109489051095
29454,0.11458333333333333,0.2518248175182482
29455,0.06597222222222222,0.35036496350364965
29456,0.3333333333333333,0.5656934306569343
29457,0.027777777777777776,0.16423357664233576
29458,0.059027777777777776,0.20072992700729927
29459,0.3090277777777778,0.8138686131386861
29460,0.4340277777777778,0.8905109489051095
29461,0.0625,0.145985401459854
29462,0.006944444444444444,0.06569343065693431
29463,0.5798611111111112,0.9087591240875912
29464,0.3055555555555556,0.7737226277372263
29465,0.06944444444444445,0.6058394160583942
29466,0.04861111111111111,0.7627737226277372
29467,0.1736111111111111,0.551094890510949
29468,0.0625,0.21897810218978103
29469,0.1527777777777778,0.7773722627737226
29470,0.059027777777777776,0.21897810218978103
29471,0.5347222222222222,0.7992700729927007
29472,0.07291666666666667,0.18248175182481752
29473,0.10416666666666667,0.21897810218978103
29474,0.17708333333333334,0.6240875912408759
29475,0.5,0.7299270072992701
29476,0.08333333333333333,0.6277372262773723
29477,0.03125,0.07664233576642336
29478,0.09027777777777778,0.16423357664233576
29479,0.0798611111111111,0.5875912408759124
29480,0.0625,0.6824817518248175
29481,0.06597222222222222,0.7153284671532847
29482,0.2361111111111111,0.5255474452554745
29483,0.08680555555555555,0.5948905109489051
29484,0.3854166666666667,0.41605839416058393
29485,0.5381944444444444,0.9014598540145985
29486,0.71875,0.8029197080291971
29487,0.0763888888888889,0.5912408759124088
29488,0.6180555555555556,0.635036496350365
29489,0.03125,0.06934306569343066
29490,0.1909722222222222,0.7481751824817519
29491,0.21180555555555555,0.3357664233576642
29492,0.5798611111111112,0.7299270072992701
29493,0.1076388888888889,0.17518248175182483
29494,0.0625,0.6386861313868614
29495,0.40625,0.843065693430657
29496,0.1840277777777778,0.1386861313868613
29497,0.024305555555555556,0.07664233576642336
29498,0.7881944444444444,0.8686131386861314
29499,0.04513888888888889,0.06934306569343066
29500,0.2673611111111111,0.5583941605839416
29501,0.0625,0.043795620437956206
29502,0.3611111111111111,0.5693430656934306
29503,0.22916666666666666,0.32116788321167883
29504,0.5208333333333334,0.5328467153284672
29505,0.013888888888888888,0.4197080291970803
29506,0.013888888888888888,0.08029197080291971
29507,0.12152777777777778,0.5766423357664233
29508,0.2326388888888889,0.35766423357664234
29509,0.19444444444444445,0.5255474452554745
29510,0.16319444444444445,0.8138686131386861
29511,0.2048611111111111,0.4489051094890511
29512,0.20833333333333334,0.3467153284671533
29513,0.2604166666666667,0.25547445255474455
29514,0.13541666666666666,0.18248175182481752
29515,0.1597222222222222,0.25547445255474455
29516,0.08680555555555555,0.42700729927007297
29517,0.11805555555555555,0.4233576642335766
29518,0.06944444444444445,0.4306569343065693
29519,0.06944444444444445,0.10218978102189781
29520,0.059027777777777776,0.10948905109489052
29521,0.1423611111111111,0.36496350364963503
29522,0.13541666666666666,0.3722627737226277
29523,0.06944444444444445,0.28102189781021897
29524,0.027777777777777776,0.12773722627737227
29525,0.059027777777777776,0.22262773722627738
29526,0.041666666666666664,0.35036496350364965
29527,0.07291666666666667,0.26277372262773724
29528,0.40625,0.5912408759124088
29529,0.7152777777777778,0.6167883211678832
29530,0.23958333333333334,0.38686131386861317
29531,0.22569444444444445,0.4708029197080292
29532,0.006944444444444444,0.08029197080291971
29533,0.020833333333333332,0.22262773722627738
29534,0.09722222222222222,0.3795620437956204
29535,0.04861111111111111,0.26277372262773724
29536,0.14930555555555555,0.6313868613138686
29537,0.5972222222222222,0.7335766423357665
29538,0.2013888888888889,0.145985401459854
29539,0.1111111111111111,0.38321167883211676
29540,0.03819444444444445,0.33211678832116787
29541,0.1875,0.6715328467153284
29542,0.013888888888888888,0.06934306569343066
29543,0.17708333333333334,0.17153284671532848
29544,0.6423611111111112,0.8102189781021898
29545,0.11458333333333333,0.7262773722627737
29546,0.5833333333333334,0.7116788321167883
29547,0.08333333333333333,0.5255474452554745
29548,0.013888888888888888,0.08394160583941605
29549,0.08333333333333333,0.5255474452554745
29550,0.06944444444444445,0.15328467153284672
29551,0.15625,0.17153284671532848
29552,0.2534722222222222,0.791970802919708
29553,0.5138888888888888,0.7262773722627737
29554,0.1388888888888889,0.551094890510949
29555,0.20833333333333334,0.6313868613138686
29556,0.7222222222222222,0.8138686131386861
29557,0.1284722222222222,0.30656934306569344
29558,0.2465277777777778,0.6131386861313869
29559,0.16666666666666666,0.3175182481751825
29560,0.4027777777777778,0.4635036496350365
29561,0.010416666666666666,0.040145985401459854
29562,0.4965277777777778,0.3978102189781022
29563,0.08333333333333333,0.14963503649635038
29564,0.7708333333333334,0.8941605839416058
29565,0.06597222222222222,0.3795620437956204
29566,0.4027777777777778,0.34306569343065696
29567,0.15625,0.6970802919708029
29568,0.1423611111111111,0.9598540145985401
29569,0.2777777777777778,0.5
29570,0.06597222222222222,0.10948905109489052
29571,0.3506944444444444,0.8686131386861314
29572,0.6736111111111112,0.7627737226277372
29573,0.2881944444444444,0.6094890510948905
29574,0.4305555555555556,0.5474452554744526
29575,0.14583333333333334,0.15328467153284672
29576,0.15625,0.25547445255474455
29577,0.7743055555555556,0.8868613138686131
29578,0.1736111111111111,0.3284671532846715
29579,0.013888888888888888,0.145985401459854
29580,0.013888888888888888,0.06204379562043796
29581,0.7986111111111112,0.8686131386861314
29582,0.7395833333333334,0.8868613138686131
29583,0.8229166666666666,0.8905109489051095
29584,0.0625,0.3978102189781022
29585,0.10416666666666667,0.2737226277372263
29586,0.4131944444444444,0.7846715328467153
29587,0.1875,0.7408759124087592
29588,0.006944444444444444,0.16058394160583941
29589,0.12152777777777778,0.791970802919708
29590,0.1076388888888889,0.6934306569343066
29591,0.059027777777777776,0.38686131386861317
29592,0.2673611111111111,0.6131386861313869
29593,0.1076388888888889,0.583941605839416
29594,0.0763888888888889,0.6277372262773723
29595,0.4340277777777778,0.8832116788321168
29596,0.13194444444444445,0.18248175182481752
29597,0.04861111111111111,0.583941605839416
29598,0.052083333333333336,0.3248175182481752
29599,0.027777777777777776,0.5
29600,0.10416666666666667,0.22627737226277372
29601,0.5625,0.572992700729927
29602,0.3576388888888889,0.8795620437956204
29603,0.24305555555555555,0.4124087591240876
29604,0.03125,0.15693430656934307
29605,0.19444444444444445,0.09854014598540146
29606,0.04513888888888889,0.19708029197080293
29607,0.05555555555555555,0.12043795620437957
29608,0.2013888888888889,0.7408759124087592
29609,0.04513888888888889,0.1386861313868613
29610,0.2152777777777778,0.20437956204379562
29611,0.09375,0.28102189781021897
29612,0.07291666666666667,0.12773722627737227
29613,0.3993055555555556,0.6240875912408759
29614,0.027777777777777776,0.09124087591240876
29615,0.4930555555555556,0.7481751824817519
29616,0.05555555555555555,0.6788321167883211
29617,0.6805555555555556,0.7372262773722628
29618,0.04513888888888889,0.2591240875912409
29619,0.28125,0.6423357664233577
29620,0.6805555555555556,0.8211678832116789
29621,0.14930555555555555,0.5693430656934306
29622,0.024305555555555556,0.24087591240875914
29623,0.5625,0.6970802919708029
29624,0.0798611111111111,0.22627737226277372
29625,0.3298611111111111,0.45255474452554745
29626,0.04513888888888889,0.291970802919708
29627,0.06944444444444445,0.3905109489051095
29628,0.2638888888888889,0.5
29629,0.125,0.8795620437956204
29630,0.020833333333333332,0.40145985401459855
29631,0.20833333333333334,0.17883211678832117
29632,0.1111111111111111,0.8394160583941606
29633,0.017361111111111112,0.3029197080291971
29634,0.8194444444444444,0.8759124087591241
29635,0.07291666666666667,0.10948905109489052
29636,0.03819444444444445,0.34306569343065696
29637,0.34375,0.7518248175182481
29638,0.21875,0.8211678832116789
29639,0.1597222222222222,0.6715328467153284
29640,0.06597222222222222,0.17153284671532848
29641,0.2569444444444444,0.6897810218978102
29642,0.3472222222222222,0.8394160583941606
29643,0.2916666666666667,0.5036496350364964
29644,0.4861111111111111,0.6094890510948905
29645,0.6423611111111112,0.7992700729927007
29646,0.1840277777777778,0.29927007299270075
29647,0.8680555555555556,0.9452554744525548
29648,0.15625,0.7481751824817519
29649,0.11805555555555555,0.2773722627737226
29650,0.2638888888888889,0.7956204379562044
29651,0.1840277777777778,0.4927007299270073
29652,0.10069444444444445,0.1678832116788321
29653,0.0625,0.7116788321167883
29654,0.06597222222222222,0.28832116788321166
29655,0.04513888888888889,0.5875912408759124
29656,0.09375,0.14233576642335766
29657,0.1388888888888889,0.6605839416058394
29658,0.1701388888888889,0.39416058394160586
29659,0.0798611111111111,0.09854014598540146
29660,0.052083333333333336,0.08029197080291971
29661,0.034722222222222224,0.14233576642335766
29662,0.6875,0.8832116788321168
29663,0.3090277777777778,0.6532846715328468
29664,0.041666666666666664,0.029197080291970802
29665,0.2361111111111111,0.24452554744525548
29666,0.03125,0.072992700729927
29667,0.1597222222222222,0.8102189781021898
29668,0.3854166666666667,0.6788321167883211
29669,0.041666666666666664,0.11313868613138686
29670,0.22916666666666666,0.22262773722627738
29671,0.003472222222222222,0.09124087591240876
29672,0.020833333333333332,0.06934306569343066
29673,0.2951388888888889,0.5182481751824818
29674,0.21180555555555555,0.4416058394160584
29675,0.3333333333333333,0.7153284671532847
29676,0.03125,0.27007299270072993
29677,0.21180555555555555,0.9197080291970803
29678,0.11805555555555555,0.25547445255474455
29679,0.03819444444444445,0.07664233576642336
29680,0.6145833333333334,0.781021897810219
29681,0.09027777777777778,0.7737226277372263
29682,0.2465277777777778,0.3248175182481752
29683,0.2152777777777778,0.33211678832116787
29684,0.3506944444444444,0.6970802919708029
29685,0.4583333333333333,0.4562043795620438
29686,0.10069444444444445,0.7627737226277372
29687,0.4826388888888889,0.5109489051094891
29688,0.625,0.8503649635036497
29689,0.041666666666666664,0.13138686131386862
29690,0.3020833333333333,0.4744525547445255
29691,0.4791666666666667,0.7153284671532847
29692,0.16666666666666666,0.6970802919708029
29693,0.14583333333333334,0.5912408759124088
29694,0.027777777777777776,0.08029197080291971
29695,0.3576388888888889,0.5255474452554745
29696,0.06597222222222222,0.8759124087591241
29697,0.08333333333333333,0.09854014598540146
29698,0.23958333333333334,0.24452554744525548
29699,0.2222222222222222,0.5328467153284672
29700,0.20833333333333334,0.32116788321167883
29701,0.13194444444444445,0.1678832116788321
29702,0.1909722222222222,0.2116788321167883
29703,0.2847222222222222,0.6897810218978102
29704,0.04861111111111111,0.33211678832116787
29705,0.20833333333333334,0.9343065693430657
29706,0.059027777777777776,0.3102189781021898
29707,0.10416666666666667,0.354014598540146
29708,0.3854166666666667,0.8722627737226277
29709,0.05555555555555555,0.21532846715328466
29710,0.11458333333333333,0.2846715328467153
29711,0.05555555555555555,0.12408759124087591
29712,0.0625,0.48905109489051096
29713,0.4027777777777778,0.5109489051094891
29714,0.1909722222222222,0.4124087591240876
29715,0.09722222222222222,0.927007299270073
29716,0.2465277777777778,0.7262773722627737
29717,0.11458333333333333,0.09854014598540146
29718,0.1284722222222222,0.14233576642335766
29719,0.46875,0.8759124087591241
29720,0.6006944444444444,0.7956204379562044
29721,0.03819444444444445,0.19708029197080293
29722,0.3923611111111111,0.33941605839416056
29723,0.010416666666666666,0.13138686131386862
29724,0.3125,0.572992700729927
29725,0.052083333333333336,0.5620437956204379
29726,0.0625,0.7153284671532847
29727,0.5486111111111112,0.635036496350365
29728,0.1111111111111111,0.7335766423357665
29729,0.06944444444444445,0.12408759124087591
29730,0.059027777777777776,0.13138686131386862
29731,0.09027777777777778,0.15693430656934307
29732,0.06597222222222222,0.029197080291970802
29733,0.2604166666666667,0.7883211678832117
29734,0.041666666666666664,0.8321167883211679
29735,0.13541666666666666,0.5875912408759124
29736,0.2951388888888889,0.8175182481751825
29737,0.05555555555555555,0.8795620437956204
29738,0.08333333333333333,0.4635036496350365
29739,0.06597222222222222,0.1386861313868613
29740,0.23958333333333334,0.9233576642335767
29741,0.4027777777777778,0.6058394160583942
29742,0.034722222222222224,0.12408759124087591
29743,0.10069444444444445,0.20437956204379562
29744,0.0798611111111111,0.12408759124087591
29745,0.04861111111111111,0.23357664233576642
29746,0.027777777777777776,0.18613138686131386
29747,0.06597222222222222,0.19708029197080293
29748,0.020833333333333332,0.0948905109489051
29749,0.059027777777777776,0.6131386861313869
29750,0.1840277777777778,0.20802919708029197
29751,0.10069444444444445,0.22627737226277372
29752,0.3229166666666667,0.7518248175182481
29753,0.3055555555555556,0.5328467153284672
29754,0.13194444444444445,0.7408759124087592
29755,0.08333333333333333,0.18248175182481752
29756,0.7326388888888888,0.8576642335766423
29757,0.2569444444444444,0.656934306569343
29758,0.13541666666666666,0.8284671532846716
29759,0.06597222222222222,0.23357664233576642
29760,0.020833333333333332,0.15328467153284672
29761,0.18055555555555555,0.5802919708029197
29762,0.16319444444444445,0.09854014598540146
29763,0.1840277777777778,0.3686131386861314
29764,0.5034722222222222,0.7043795620437956
29765,0.04513888888888889,0.072992700729927
29766,0.0625,0.44525547445255476
29767,0.1701388888888889,0.4562043795620438
29768,0.2986111111111111,0.45985401459854014
29769,0.40625,0.6277372262773723
29770,0.2152777777777778,0.38321167883211676
29771,0.7777777777777778,0.8759124087591241
29772,0.16666666666666666,0.8868613138686131
29773,0.25,0.916058394160584
29774,0.2326388888888889,0.656934306569343
29775,0.3229166666666667,0.7883211678832117
29776,0.09027777777777778,0.3248175182481752
29777,0.3055555555555556,0.3357664233576642
29778,0.625,0.7335766423357665
29779,0.0763888888888889,0.11313868613138686
29780,0.2847222222222222,0.5656934306569343
29781,0.2326388888888889,0.35036496350364965
29782,0.3298611111111111,0.6094890510948905
29783,0.1527777777777778,0.7043795620437956
29784,0.003472222222222222,0.043795620437956206
29785,0.3263888888888889,0.8138686131386861
29786,0.16319444444444445,0.3613138686131387
29787,0.15625,0.6131386861313869
29788,0.90625,0.9416058394160584
29789,0.5138888888888888,0.5364963503649635
29790,0.06944444444444445,0.08759124087591241
29791,0.10069444444444445,0.5
29792,0.6979166666666666,0.6423357664233577
29793,0.06597222222222222,0.27007299270072993
29794,0.0798611111111111,0.3175182481751825
29795,0.1388888888888889,0.24452554744525548
29796,0.020833333333333332,0.09124087591240876
29797,0.5034722222222222,0.7007299270072993
29798,0.09722222222222222,0.656934306569343
29799,0.0798611111111111,0.12043795620437957
29800,0.1736111111111111,0.35036496350364965
29801,0.7638888888888888,0.7700729927007299
29802,0.1597222222222222,0.4343065693430657
29803,0.125,0.2591240875912409
29804,0.5069444444444444,0.6496350364963503
29805,0.0798611111111111,0.32116788321167883
29806,0.1284722222222222,0.5145985401459854
29807,0.9131944444444444,0.8905109489051095
29808,0.10069444444444445,0.24087591240875914
29809,0.03819444444444445,0.06569343065693431
29810,0.3854166666666667,0.17883211678832117
29811,0.017361111111111112,0.25547445255474455
29812,0.2048611111111111,0.4233576642335766
29813,0.0798611111111111,0.3284671532846715
29814,0.19791666666666666,0.6094890510948905
29815,0.11458333333333333,0.7846715328467153
29816,0.1423611111111111,0.4233576642335766
29817,0.0763888888888889,0.21532846715328466
29818,0.4375,0.7299270072992701
29819,0.3472222222222222,0.7299270072992701
29820,0.0798611111111111,0.4306569343065693
29821,0.19444444444444445,0.16423357664233576
29822,0.1111111111111111,0.3357664233576642
29823,0.3611111111111111,0.7116788321167883
29824,0.1527777777777778,0.1897810218978102
29825,0.1284722222222222,0.656934306569343
29826,0.06597222222222222,0.4854014598540146
29827,0.03819444444444445,0.7846715328467153
29828,0.4479166666666667,0.7700729927007299
29829,0.11458333333333333,0.19343065693430658
29830,0.1909722222222222,0.6386861313868614
29831,0.1875,0.6824817518248175
29832,0.5034722222222222,0.8467153284671532
29833,0.6736111111111112,0.8029197080291971
29834,0.0625,0.08394160583941605
29835,0.4236111111111111,0.7335766423357665
29836,0.06944444444444445,0.4635036496350365
29837,0.0798611111111111,0.15693430656934307
29838,0.2013888888888889,0.5802919708029197
29839,0.1111111111111111,0.19708029197080293
29840,0.20833333333333334,0.7299270072992701
29841,0.2708333333333333,0.5583941605839416
29842,0.19444444444444445,0.48905109489051096
29843,0.3402777777777778,0.6642335766423357
29844,0.05555555555555555,0.10948905109489052
29845,0.2986111111111111,0.28102189781021897
29846,0.013888888888888888,0.040145985401459854
29847,0.0763888888888889,0.22262773722627738
29848,0.13194444444444445,0.12043795620437957
29849,0.1701388888888889,0.718978102189781
29850,0.6875,0.7846715328467153
29851,0.1284722222222222,0.3102189781021898
29852,0.1527777777777778,0.6313868613138686
29853,0.041666666666666664,0.21897810218978103
29854,0.13541666666666666,0.5802919708029197
29855,0.2986111111111111,0.6532846715328468
29856,0.53125,0.46715328467153283
29857,0.1284722222222222,0.28102189781021897
29858,0.4270833333333333,0.4233576642335766
29859,0.6180555555555556,0.8941605839416058
29860,0.04513888888888889,0.6204379562043796
29861,0.22569444444444445,0.864963503649635
29862,0.08680555555555555,0.656934306569343
29863,0.08680555555555555,0.6386861313868614
29864,0.7534722222222222,0.8467153284671532
29865,0.010416666666666666,0.06204379562043796
29866,0.027777777777777776,0.33211678832116787
29867,0.2847222222222222,0.5072992700729927
29868,0.1284722222222222,0.9854014598540146
29869,0.8680555555555556,0.9416058394160584
29870,0.08333333333333333,0.26277372262773724
29871,0.1840277777777778,0.8686131386861314
29872,0.125,0.22262773722627738
29873,0.04861111111111111,0.15328467153284672
29874,0.0763888888888889,0.9635036496350365
29875,0.5694444444444444,0.8065693430656934
29876,0.06597222222222222,0.28832116788321166
29877,0.19444444444444445,0.5364963503649635
29878,0.5,0.8503649635036497
29879,0.3576388888888889,0.5364963503649635
29880,0.08680555555555555,0.6715328467153284
29881,0.4548611111111111,0.6459854014598541
29882,0.4756944444444444,0.46715328467153283
29883,0.375,0.48905109489051096
29884,0.09722222222222222,0.145985401459854
29885,0.21875,0.9233576642335767
29886,0.11805555555555555,0.23722627737226276
29887,0.7083333333333334,0.5291970802919708
29888,0.11805555555555555,0.6824817518248175
29889,0.0798611111111111,0.11678832116788321
29890,0.1875,0.5875912408759124
29891,0.09722222222222222,0.5547445255474452
29892,0.21180555555555555,0.948905109489051
29893,0.12152777777777778,0.7591240875912408
29894,0.08680555555555555,0.5255474452554745
29895,0.14583333333333334,0.28102189781021897
29896,0.0763888888888889,0.072992700729927
29897,0.1875,0.1678832116788321
29898,0.19791666666666666,0.40875912408759124
29899,0.04861111111111111,0.8978102189781022
29900,0.4166666666666667,0.6131386861313869
29901,0.1736111111111111,0.6532846715328468
29902,0.20833333333333334,0.8905109489051095
29903,0.034722222222222224,0.8029197080291971
29904,0.18055555555555555,0.635036496350365
29905,0.2951388888888889,0.5145985401459854
29906,0.5729166666666666,0.7043795620437956
29907,0.041666666666666664,0.7956204379562044
29908,0.4166666666666667,0.5912408759124088
29909,0.059027777777777776,0.5437956204379562
29910,0.4270833333333333,0.8211678832116789
29911,0.010416666666666666,0.0948905109489051
29912,0.2638888888888889,0.23722627737226276
29913,0.4131944444444444,0.48905109489051096
29914,0.5416666666666666,0.7846715328467153
29915,0.010416666666666666,0.17883211678832117
29916,0.06944444444444445,0.11313868613138686
29917,0.03819444444444445,0.5
29918,0.6631944444444444,0.843065693430657
29919,0.13541666666666666,0.2846715328467153
29920,0.4618055555555556,0.6678832116788321
29921,0.20833333333333334,0.40145985401459855
29922,0.7881944444444444,0.8211678832116789
29923,0.4444444444444444,0.22627737226277372
29924,0.2743055555555556,0.5109489051094891
29925,0.09722222222222222,0.23722627737226276
29926,0.34375,0.5875912408759124
29927,0.5555555555555556,0.635036496350365
29928,0.22916666666666666,0.42700729927007297
29929,0.04513888888888889,0.4854014598540146
29930,0.3229166666666667,0.8576642335766423
29931,0.59375,0.6423357664233577
29932,0.0763888888888889,0.7262773722627737
29933,0.10416666666666667,0.7335766423357665
29934,0.1597222222222222,0.843065693430657
29935,0.875,0.9525547445255474
29936,0.125,0.28102189781021897
29937,0.2534722222222222,0.4306569343065693
29938,0.3402777777777778,0.2846715328467153
29939,0.2638888888888889,0.7956204379562044
29940,0.08333333333333333,0.19708029197080293
29941,0.1909722222222222,0.3795620437956204
29942,0.4930555555555556,0.6788321167883211
29943,0.16666666666666666,0.22627737226277372
29944,0.18055555555555555,0.2591240875912409
29945,0.4895833333333333,0.7518248175182481
29946,0.2881944444444444,0.8138686131386861
29947,0.09375,0.11678832116788321
29948,0.027777777777777776,0.021897810218978103
29949,0.3958333333333333,0.6496350364963503
29950,0.6666666666666666,0.8868613138686131
29951,0.2881944444444444,0.5182481751824818
29952,0.2361111111111111,0.8795620437956204
29953,0.09722222222222222,0.7116788321167883
29954,0.05555555555555555,0.17518248175182483
29955,0.22916666666666666,0.46715328467153283
29956,0.2951388888888889,0.28832116788321166
29957,0.0625,0.4927007299270073
29958,0.2916666666666667,0.4744525547445255
29959,0.125,0.14963503649635038
29960,0.23958333333333334,0.2773722627737226
29961,0.0798611111111111,0.7116788321167883
29962,0.4652777777777778,0.9124087591240876
29963,0.7118055555555556,0.7664233576642335
29964,0.15625,0.42700729927007297
29965,0.05555555555555555,0.2116788321167883
29966,0.0763888888888889,0.5693430656934306
29967,0.059027777777777776,0.7299270072992701
